source,target,stock
NO,DZ,1308
NO,AO,522
NO,AR,1168
NO,AM,327
NO,AU,2343
NO,AT,1709
NO,AZ,550
NO,BS,21
NO,BH,33
NO,BD,1076
NO,BB,23
NO,BY,1072
NO,BE,1800
NO,BJ,29
NO,BT,396
NO,BO,571
NO,BA,14370
NO,BW,127
NO,BR,5573
NO,BN,35
NO,BG,6180
NO,BF,34
NO,BI,1108
NO,CV,421
NO,KH,434
NO,CM,738
NO,CA,3264
NO,TD,24
NO,CL,7140
NO,CN,12064
NO,HK,1096
NO,MO,92
NO,CO,6131
NO,CG,2334
NO,CR,298
NO,CI,352
NO,HR,3670
NO,CU,1039
NO,CY,206
NO,CZ,2313
NO,KP,42
NO,CD,264
NO,DK,27205
NO,DJ,57
NO,DO,856
NO,EC,815
NO,EG,1161
NO,SV,218
NO,ER,15962
NO,EE,5488
NO,ET,8337
NO,FO,951
NO,FJ,43
NO,FI,7349
NO,FR,6769
NO,GM,1248
NO,GE,338
NO,DE,30384
NO,GH,2042
NO,GR,2443
NO,GL,312
NO,GT,479
NO,GN,285
NO,GW,58
NO,GY,93
NO,HT,43
NO,HN,124
NO,HU,4243
NO,IS,8910
NO,IN,12891
NO,ID,1649
NO,IR,17430
NO,IQ,23866
NO,IE,1191
NO,IL,883
NO,IT,4276
NO,JM,169
NO,JP,1501
NO,JO,445
NO,KZ,964
NO,KE,2099
NO,KW,426
NO,KG,204
NO,LA,107
NO,LV,10389
NO,LB,2004
NO,LR,1006
NO,LY,571
NO,LI,24
NO,LT,38708
NO,LU,144
NO,MG,509
NO,MW,125
NO,MY,882
NO,ML,53
NO,MT,101
NO,MR,62
NO,MU,201
NO,MX,1319
NO,MN,150
NO,ME,435
NO,MA,5970
NO,MZ,203
NO,MM,3377
NO,NA,89
NO,NP,1677
NO,NL,9320
NO,NZ,680
NO,NI,204
NO,NE,53
NO,NG,1882
NO,OM,58
NO,PK,20886
NO,PA,64
NO,PY,161
NO,PE,1599
NO,PH,22178
NO,PL,98236
NO,PT,3149
NO,PR,31
NO,QA,65
NO,KR,8059
NO,MD,828
NO,RO,13017
NO,RU,18523
NO,RW,666
NO,SA,647
NO,SN,268
NO,RS,4414
NO,SL,556
NO,SG,811
NO,SK,4135
NO,SI,405
NO,SO,29124
NO,ZA,1563
NO,SS,191
NO,ES,6617
NO,LK,9989
NO,PS,3598
NO,SD,3365
NO,SR,41
NO,SE,53005
NO,CH,2366
NO,SY,5893
NO,TJ,110
NO,MK,2667
NO,TH,19437
NO,TG,120
NO,TT,375
NO,TN,1084
NO,TR,12053
NO,TM,80
NO,UG,1209
NO,UA,4562
NO,AE,437
NO,GB,20827
NO,TZ,992
NO,US,18805
NO,UY,252
NO,UZ,512
NO,VE,1148
NO,VN,14859
NO,EH,43
NO,YE,375
NO,ZM,579
NO,ZW,310
NP,BD,229
NP,BT,28334
NP,CN,20021
NP,IN,440198
NP,PK,1250
NP,LK,45
NR,AU,172
NR,CN,428
NR,FJ,187
NR,IR,304
NR,KI,1009
NR,NZ,26
NR,PH,84
NR,SB,32
NR,LK,134
NR,TV,267
NU,AU,20
NU,FJ,44
NU,NZ,168
NU,WS,19
NU,TO,117
NU,TV,76
NU,US,19
NZ,AF,2607
NZ,AR,1817
NZ,AU,66896
NZ,AT,1375
NZ,BD,1570
NZ,BR,3827
NZ,KH,7007
NZ,CA,10214
NZ,CL,2569
NZ,CN,95067
NZ,HK,7529
NZ,CO,1228
NZ,CK,13818
NZ,HR,1842
NZ,CZ,1372
NZ,DK,1504
NZ,EG,1359
NZ,ET,1218
NZ,FJ,56274
NZ,FR,4008
NZ,DE,13805
NZ,HU,1458
NZ,IN,71658
NZ,ID,5240
NZ,IR,3286
NZ,IQ,5849
NZ,IE,9648
NZ,IT,2098
NZ,JP,10954
NZ,KE,1759
NZ,KI,1573
NZ,MY,17443
NZ,MM,2258
NZ,NP,1504
NZ,NL,21137
NZ,NU,4480
NZ,PK,3039
NZ,PG,1436
NZ,PH,39788
NZ,PL,2072
NZ,KR,28376
NZ,RO,2380
NZ,RU,5830
NZ,WS,54041
NZ,SA,2002
NZ,RS,1132
NZ,SG,5727
NZ,SO,1177
NZ,ZA,57897
NZ,LK,10221
NZ,SE,1439
NZ,CH,3269
NZ,TH,8236
NZ,TK,1427
NZ,TO,23911
NZ,TV,1513
NZ,UA,1439
NZ,GB,272071
NZ,US,22893
NZ,VN,6563
NZ,ZM,1510
NZ,ZW,8640
OM,BH,997
OM,BD,276518
OM,EG,77119
OM,FR,2951
OM,IN,1201995
OM,ID,65305
OM,IQ,10734
OM,JO,19108
OM,KW,746
OM,NL,1412
OM,PK,218522
OM,PH,40397
OM,QA,430
OM,SA,1869
OM,LK,26268
OM,SD,17724
OM,AE,16584
OM,GB,10464
PA,AR,2633
PA,AU,288
PA,AT,111
PA,BD,43
PA,BB,33
PA,BE,279
PA,BZ,88
PA,BO,468
PA,BR,2067
PA,BG,75
PA,CA,1866
PA,CL,1872
PA,CN,19273
PA,HK,290
PA,CO,57051
PA,CR,8012
PA,HR,105
PA,CU,2917
PA,CW,32
PA,CZ,39
PA,DK,151
PA,DM,59
PA,DO,8358
PA,EC,2759
PA,EG,75
PA,SV,3330
PA,FI,47
PA,FR,1000
PA,GE,59
PA,DE,1099
PA,GR,335
PA,GD,27
PA,GT,1658
PA,GY,49
PA,HT,559
PA,HN,1553
PA,HU,60
PA,IN,4626
PA,ID,139
PA,IR,88
PA,IE,94
PA,IL,1150
PA,IT,1360
PA,JM,719
PA,JP,384
PA,JO,122
PA,LB,543
PA,LY,39
PA,LT,47
PA,MY,28
PA,MX,4989
PA,MA,81
PA,MM,101
PA,NL,497
PA,NZ,51
PA,NI,13335
PA,NG,38
PA,NO,79
PA,PK,86
PA,PY,125
PA,PE,4429
PA,PH,1653
PA,PL,202
PA,PT,262
PA,PR,744
PA,KR,415
PA,RO,187
PA,RU,1027
PA,PM,47
PA,SA,51
PA,RS,27
PA,SG,47
PA,SK,37
PA,ZA,47
PA,ES,3822
PA,PS,172
PA,SE,218
PA,CH,378
PA,SY,273
PA,TH,148
PA,TT,122
PA,TR,115
PA,UA,518
PA,GB,2082
PA,US,14497
PA,UY,786
PA,VE,10204
PA,VN,60
PE,DZ,19
PE,AO,15
PE,AR,11639
PE,AU,604
PE,AT,201
PE,BE,630
PE,BO,5865
PE,BR,4981
PE,BG,69
PE,CA,1253
PE,CL,7362
PE,CN,4188
PE,CO,6086
PE,CR,345
PE,HR,93
PE,CU,927
PE,CZ,92
PE,KP,89
PE,DK,249
PE,DO,185
PE,EC,4090
PE,EG,20
PE,SV,110
PE,EE,17
PE,FI,72
PE,FR,2367
PE,GF,34
PE,DE,2999
PE,GR,60
PE,GT,167
PE,HT,50
PE,HN,169
PE,HU,65
PE,IS,15
PE,IN,211
PE,ID,44
PE,IR,59
PE,IQ,19
PE,IE,216
PE,IL,519
PE,IT,3429
PE,JP,3437
PE,JO,39
PE,LB,71
PE,LU,15
PE,MY,45
PE,MT,21
PE,MX,1528
PE,MA,38
PE,NL,695
PE,NZ,96
PE,NI,165
PE,NO,107
PE,PK,73
PE,PA,352
PE,PY,558
PE,PH,330
PE,PL,202
PE,PT,132
PE,PR,140
PE,KR,681
PE,RO,187
PE,RU,644
PE,VC,22
PE,SA,33
PE,SI,29
PE,ZA,118
PE,ES,5202
PE,SE,289
PE,CH,799
PE,TH,21
PE,TR,53
PE,UA,247
PE,GB,1699
PE,US,10100
PE,UY,627
PE,VE,3318
PF,DZ,695
PF,AU,71
PF,CA,130
PF,CN,627
PF,FJ,30
PF,FR,21355
PF,DE,367
PF,IN,38
PF,ID,17
PF,IT,151
PF,JP,23
PF,NC,2167
PF,NZ,113
PF,ES,81
PF,CH,122
PF,GB,85
PF,US,427
PF,VU,214
PF,WF,33
PG,AU,9662
PG,CA,247
PG,CN,92
PG,FJ,88
PG,IN,164
PG,ID,14066
PG,IE,44
PG,JP,271
PG,MY,83
PG,NZ,1870
PG,PH,1535
PG,KR,67
PG,RU,27
PG,SG,53
PG,SB,232
PG,LK,83
PG,TO,28
PG,GB,1700
PG,TZ,29
PG,US,769
PG,VU,104
PH,AF,1258
PH,AL,119
PH,DZ,476
PH,AO,78
PH,AR,152
PH,AM,139
PH,AW,64
PH,AU,4118
PH,AT,518
PH,BH,114
PH,BD,162
PH,BE,549
PH,BO,36
PH,BR,167
PH,BN,84
PH,CV,135
PH,KH,40
PH,CA,5740
PH,CL,95
PH,CN,37083
PH,HK,264
PH,CO,128
PH,CG,545
PH,CR,40
PH,KP,5934
PH,CD,33
PH,DK,455
PH,EC,473
PH,EG,166
PH,FI,115
PH,FR,1241
PH,DE,3905
PH,GH,35
PH,GR,157
PH,GU,1039
PH,GT,35
PH,HU,251
PH,IS,54
PH,IN,10973
PH,ID,3407
PH,IR,604
PH,IQ,73
PH,IE,444
PH,IL,633
PH,IT,1785
PH,JP,14181
PH,JO,182
PH,KE,54
PH,KW,176
PH,LA,296
PH,LB,138
PH,LY,49
PH,MY,817
PH,MX,149
PH,MM,434
PH,NP,70
PH,NL,498
PH,NZ,395
PH,NG,198
PH,NO,673
PH,OM,420
PH,PK,514
PH,PW,35
PH,PG,61
PH,PE,114
PH,PL,113
PH,PT,61
PH,PR,52
PH,QA,123
PH,KR,7123
PH,RO,36
PH,RU,69
PH,SA,756
PH,SG,845
PH,ZA,838
PH,ES,1346
PH,LK,177
PH,SD,63
PH,SR,128
PH,SE,624
PH,CH,1065
PH,SY,63
PH,TH,350
PH,TL,145
PH,TN,585
PH,TR,906
PH,AE,444
PH,GB,4416
PH,US,36683
PH,VN,425
PK,AF,1515738
PK,CN,312
PK,IN,1873650
PK,ID,382
PK,IR,2154
PK,IQ,235
PK,MM,2303
PK,LK,541
PL,AF,147
PL,AL,130
PL,DZ,610
PL,AO,60
PL,AR,285
PL,AM,2205
PL,AU,951
PL,AT,3970
PL,AZ,277
PL,BD,104
PL,BY,79534
PL,BE,5467
PL,BO,50
PL,BA,3642
PL,BR,273
PL,BG,1812
PL,KH,26
PL,CM,38
PL,CA,3091
PL,CL,62
PL,CN,1232
PL,CO,128
PL,CG,111
PL,CR,37
PL,HR,823
PL,CU,235
PL,CY,216
PL,CZ,4727
PL,DK,934
PL,DO,20
PL,EC,47
PL,EG,473
PL,ER,24
PL,EE,209
PL,ET,45
PL,FI,261
PL,FR,27361
PL,GE,341
PL,DE,79940
PL,GH,37
PL,GR,3246
PL,GN,59
PL,GY,26
PL,HU,1406
PL,IS,515
PL,IN,897
PL,ID,118
PL,IR,241
PL,IQ,445
PL,IE,7952
PL,IL,362
PL,IT,10407
PL,JP,534
PL,JO,143
PL,KZ,4822
PL,KE,63
PL,KW,201
PL,KG,129
PL,LV,1624
PL,LB,401
PL,LY,251
PL,LT,52841
PL,LU,241
PL,MY,41
PL,ML,31
PL,MX,221
PL,MC,24
PL,MN,337
PL,ME,62
PL,MA,333
PL,MZ,27
PL,NP,58
PL,NL,2713
PL,NZ,111
PL,NG,399
PL,NO,1600
PL,PK,223
PL,PA,34
PL,PE,117
PL,PH,204
PL,PT,143
PL,QA,25
PL,KR,123
PL,MD,581
PL,RO,2597
PL,RU,39959
PL,SA,183
PL,SN,92
PL,RS,1083
PL,SK,1356
PL,SI,160
PL,ZA,399
PL,ES,5049
PL,LK,90
PL,SD,118
PL,SE,1369
PL,CH,1063
PL,SY,615
PL,TJ,61
PL,MK,276
PL,TH,102
PL,TN,428
PL,TR,915
PL,TM,56
PL,UG,65
PL,UA,209001
PL,AE,129
PL,GB,36186
PL,TZ,71
PL,US,14320
PL,UY,98
PL,UZ,519
PL,VE,75
PL,VN,2924
PL,YE,119
PL,ZM,42
PL,ZW,107
PM,CA,181
PM,FR,725
PM,US,63
PR,AR,1150
PR,BO,54
PR,BR,92
PR,CA,116
PR,CL,769
PR,CN,1060
PR,CO,3693
PR,CR,667
PR,CU,12988
PR,DM,1160
PR,DO,56446
PR,EC,829
PR,EG,34
PR,SV,824
PR,FR,139
PR,DE,491
PR,GT,371
PR,GY,48
PR,HT,156
PR,HN,397
PR,IN,47
PR,IL,43
PR,IT,187
PR,JM,41
PR,JP,80
PR,JO,87
PR,LB,17
PR,MX,2580
PR,NL,26
PR,NI,228
PR,PA,898
PR,PE,668
PR,PH,136
PR,PL,17
PR,PT,34
PR,KR,111
PR,ES,1770
PR,TH,17
PR,TT,169
PR,TR,20
PR,GB,168
PR,US,161025
PR,VI,422
PR,VE,2244
PR,VN,62
PS,BH,8495
PS,EG,18323
PS,IL,62458
PS,JO,55322
PS,KW,16992
PS,LB,3288
PS,OM,9269
PS,QA,10040
PS,SA,21626
PS,SY,4639
PS,TN,595
PS,AE,10812
PS,US,7771
PS,YE,1456
PT,AL,50
PT,DZ,234
PT,AD,378
PT,AO,159028
PT,AR,1343
PT,AM,101
PT,AU,1223
PT,AT,512
PT,AZ,66
PT,BD,1496
PT,BY,962
PT,BE,3481
PT,BJ,33
PT,BO,216
PT,BA,42
PT,BR,136631
PT,BG,5271
PT,CV,60590
PT,CM,74
PT,CA,7404
PT,CL,197
PT,CN,10646
PT,HK,134
PT,MO,2030
PT,CO,655
PT,CG,482
PT,CI,132
PT,HR,82
PT,CU,1649
PT,CY,29
PT,CZ,251
PT,KP,74
PT,CD,1848
PT,DK,402
PT,DO,67
PT,EC,454
PT,EG,427
PT,SV,86
PT,GQ,224
PT,EE,130
PT,ET,30
PT,FI,339
PT,FR,92406
PT,GA,576
PT,GM,116
PT,GE,1089
PT,DE,27383
PT,GH,195
PT,GR,189
PT,GT,30
PT,GN,4579
PT,GW,28927
PT,HU,405
PT,IS,28
PT,IN,7947
PT,ID,251
PT,IR,206
PT,IQ,42
PT,IE,1588
PT,IL,345
PT,IT,2774
PT,JM,26
PT,JP,314
PT,JO,28
PT,KZ,887
PT,KE,102
PT,LV,209
PT,LB,74
PT,LR,28
PT,LY,28
PT,LI,205
PT,LT,370
PT,LU,3995
PT,MG,26
PT,MW,465
PT,MY,49
PT,ML,115
PT,MT,43
PT,MR,40
PT,MX,268
PT,ME,78
PT,MA,2002
PT,MZ,71476
PT,NP,539
PT,NL,4030
PT,NZ,44
PT,NG,269
PT,NO,336
PT,PK,1969
PT,PA,35
PT,PY,53
PT,PE,290
PT,PH,482
PT,PL,991
PT,KR,131
PT,MD,20076
PT,RO,23167
PT,RU,5774
PT,ST,18233
PT,SN,2114
PT,RS,51
PT,SL,53
PT,SG,28
PT,SK,93
PT,SI,55
PT,ZA,11224
PT,ES,16124
PT,LK,26
PT,SZ,588
PT,SE,817
PT,CH,16470
PT,SY,26
PT,MK,276
PT,TH,276
PT,TL,1747
PT,TG,75
PT,TN,139
PT,TR,301
PT,UG,27
PT,UA,47360
PT,GB,18709
PT,TZ,69
PT,US,7080
PT,UY,228
PT,UZ,894
PT,VE,24603
PT,VN,53
PT,ZW,1165
PW,CN,477
PW,GU,237
PW,JP,141
PW,FM,404
PW,MP,243
PW,PH,2949
PW,KR,68
PW,US,327
PY,AR,58535
PY,BO,1035
PY,BR,75626
PY,CA,2340
PY,CL,2163
PY,CN,800
PY,FR,629
PY,DE,1702
PY,IT,898
PY,JP,2034
PY,MX,1646
PY,PL,894
PY,KR,2613
PY,ES,905
PY,GB,178
PY,US,1616
PY,UY,3000
QA,AF,1602
QA,BH,779
QA,BD,163386
QA,TD,522
QA,EG,166840
QA,ER,1891
QA,ET,1700
QA,FR,1082
QA,IN,658488
QA,ID,43909
QA,JO,32861
QA,KW,6623
QA,LB,8439
QA,MA,1465
QA,NP,154340
QA,NL,458
QA,NG,4152
QA,PK,135876
QA,PH,151465
QA,SA,914
QA,SO,1267
QA,SS,2073
QA,LK,55825
QA,PS,5706
QA,SD,18954
QA,SY,7290
QA,TH,2336
QA,TN,997
QA,TR,5146
QA,AE,9875
QA,GB,3917
QA,US,2325
QA,YE,35574
RE,KM,2248
RE,FR,85340
RE,MG,17019
RE,MU,5136
RE,YT,6606
RO,AL,514
RO,DZ,171
RO,AM,42
RO,AT,671
RO,BD,131
RO,BE,1453
RO,BR,38
RO,BG,13805
RO,CM,47
RO,CL,32
RO,CN,4909
RO,CU,55
RO,CY,404
RO,CZ,182
RO,DK,346
RO,DO,22
RO,EG,138
RO,FR,8536
RO,GE,75
RO,DE,8643
RO,GH,75
RO,GR,6138
RO,GN,64
RO,HU,8469
RO,IN,102
RO,IR,1663
RO,IQ,1871
RO,IE,866
RO,IL,2423
RO,IT,50893
RO,JO,158
RO,KZ,112
RO,LB,327
RO,LT,15
RO,ML,75
RO,MX,153
RO,MA,170
RO,NL,261
RO,NG,224
RO,NO,346
RO,PK,381
RO,PY,17
RO,PL,224
RO,PT,480
RO,MD,151249
RO,RU,6950
RO,SN,21
RO,RS,7628
RO,ES,39492
RO,PS,94
RO,SE,251
RO,CH,208
RO,SY,9
RO,TN,1400
RO,TR,7992
RO,UA,15698
RO,GB,6870
RO,US,3793
RO,VE,40
RO,VN,105
RS,AL,463
RS,DZ,52
RS,AR,48
RS,AM,156
RS,AU,670
RS,AT,6950
RS,BY,133
RS,BE,215
RS,BA,333687
RS,BR,84
RS,BG,1126
RS,CA,607
RS,CN,1750
RS,HR,281304
RS,CU,28
RS,CY,171
RS,CZ,510
RS,DK,181
RS,EG,76
RS,FI,33
RS,FR,5351
RS,GE,47
RS,DE,15972
RS,GH,28
RS,GR,907
RS,HU,1787
RS,IN,292
RS,ID,31
RS,IR,64
RS,IQ,174
RS,IE,51
RS,IL,108
RS,IT,1909
RS,JP,38
RS,JO,98
RS,KZ,96
RS,KW,66
RS,LB,44
RS,LY,371
RS,LT,27
RS,LU,89
RS,MT,52
RS,MX,25
RS,ME,70735
RS,MA,32
RS,NL,746
RS,NZ,23
RS,NO,137
RS,PE,48
RS,PH,42
RS,PL,659
RS,PT,38
RS,KR,25
RS,MD,228
RS,RO,3582
RS,RU,2923
RS,SK,472
RS,SI,10855
RS,ZA,140
RS,ES,156
RS,PS,75
RS,SE,1182
RS,CH,2836
RS,SY,122
RS,MK,46416
RS,TN,39
RS,TR,385
RS,TM,28
RS,UA,1265
RS,AE,23
RS,GB,642
RS,US,1277
RS,UZ,79
RS,VE,36
RS,ZM,56
RS,ZW,27
RU,AF,5098
RU,AL,234
RU,DZ,778
RU,AS,43
RU,AO,511
RU,AI,49
RU,AR,252
RU,AM,527659
RU,AU,543
RU,AT,2955
RU,AZ,767881
RU,BD,471
RU,BY,764819
RU,BE,471
RU,BJ,94
RU,BO,84
RU,BA,515
RU,BW,28
RU,BR,433
RU,BG,5845
RU,BF,445
RU,BI,131
RU,CV,45
RU,KH,114
RU,CM,334
RU,CA,558
RU,CF,91
RU,TD,152
RU,CL,107
RU,CN,56210
RU,HK,60
RU,CO,206
RU,KM,88
RU,CG,580
RU,CR,32
RU,CI,110
RU,HR,321
RU,CU,2228
RU,CY,716
RU,CZ,11264
RU,KP,10631
RU,DK,231
RU,EC,241
RU,EG,1060
RU,GQ,104
RU,EE,58792
RU,ET,272
RU,FI,2211
RU,FR,2568
RU,GE,450539
RU,DE,142126
RU,GH,316
RU,GR,1953
RU,GN,204
RU,GW,131
RU,HU,16852
RU,IS,44
RU,IN,5705
RU,ID,163
RU,IR,2013
RU,IQ,986
RU,IE,175
RU,IL,3651
RU,IT,1897
RU,JP,1025
RU,JO,816
RU,KZ,2562079
RU,KE,451
RU,KW,85
RU,KG,591767
RU,LA,122
RU,LV,89452
RU,LB,968
RU,LY,270
RU,LT,71128
RU,LU,36
RU,MG,84
RU,MW,29
RU,MY,1557
RU,MV,45
RU,ML,73
RU,MT,54
RU,MU,64
RU,MX,204
RU,MC,45
RU,MN,21158
RU,ME,263
RU,MA,1101
RU,MZ,111
RU,MM,626
RU,NA,121
RU,NP,175
RU,NL,548
RU,NZ,86
RU,NI,60
RU,NE,30
RU,NG,796
RU,MP,50
RU,NO,701
RU,OM,52
RU,PK,728
RU,PA,25
RU,PY,36
RU,PE,277
RU,PH,147
RU,PL,29227
RU,PT,232
RU,QA,26
RU,KR,3723
RU,MD,294522
RU,RO,3913
RU,RW,45
RU,SM,46
RU,SA,219
RU,SN,73
RU,SG,50
RU,SK,1833
RU,SI,350
RU,SO,59
RU,ZA,240
RU,ES,1394
RU,LK,588
RU,PS,566
RU,SD,258
RU,SE,475
RU,CH,580
RU,SY,3267
RU,TJ,466837
RU,MK,255
RU,TH,217
RU,TN,335
RU,TR,10244
RU,TM,185795
RU,TV,582
RU,UG,82
RU,UA,3272304
RU,AE,355
RU,GB,1742
RU,TZ,217
RU,US,4591
RU,UY,121
RU,UZ,1147613
RU,VE,98
RU,VN,13680
RU,EH,31
RU,YE,648
RU,ZM,471
RU,ZW,73
RW,BI,64729
RW,CD,231438
RW,KE,2590
RW,UG,92521
RW,TZ,42927
SA,AF,435810
SA,BD,1157072
SA,EG,871621
SA,ET,148753
SA,IN,2266216
SA,ID,1548032
SA,IQ,5503
SA,JO,217904
SA,LB,139459
SA,MM,242510
SA,NP,455905
SA,PK,1343737
SA,PH,583985
SA,LK,479391
SA,SD,435810
SA,SY,745580
SA,YE,697296
SB,AU,273
SB,CN,192
SB,FJ,100
SB,ID,67
SB,JP,28
SB,KI,259
SB,MY,105
SB,NC,32
SB,NZ,71
SB,PG,552
SB,PH,117
SB,KR,30
SB,GB,38
SB,US,28
SB,VU,64
SC,AU,51
SC,BD,222
SC,BE,38
SC,CN,515
SC,CU,43
SC,FR,241
SC,DE,85
SC,IN,6550
SC,ID,142
SC,IT,123
SC,KE,413
SC,MG,809
SC,MV,38
SC,MU,559
SC,NP,176
SC,NG,137
SC,PK,24
SC,PH,712
SC,RU,97
SC,SO,64
SC,ZA,257
SC,ES,24
SC,LK,604
SC,TH,241
SC,UG,28
SC,GB,293
SD,CF,15909
SD,TD,87884
SD,CN,1310
SD,CD,943
SD,EG,15831
SD,ER,188411
SD,ET,71631
SD,IN,1506
SD,KE,3037
SD,LY,1836
SD,ML,799
SD,NG,17488
SD,SO,153
SD,SS,301885
SD,UG,1481
SE,AF,31628
SE,AL,2598
SE,DZ,3056
SE,AO,750
SE,AR,3188
SE,AM,2704
SE,AU,4034
SE,AT,5838
SE,AZ,2968
SE,BS,30
SE,BH,89
SE,BD,7448
SE,BB,114
SE,BY,2865
SE,BE,2518
SE,BJ,91
SE,BT,28
SE,BO,4501
SE,BA,58372
SE,BW,111
SE,BR,7425
SE,BG,8858
SE,BF,79
SE,BI,2968
SE,CV,383
SE,KH,618
SE,CM,1375
SE,CA,3637
SE,CF,109
SE,TD,71
SE,CL,28396
SE,CN,29326
SE,HK,607
SE,CO,12051
SE,CG,815
SE,CR,427
SE,CI,992
SE,HR,8549
SE,CU,2755
SE,CY,767
SE,CZ,1852
SE,KP,83
SE,CD,3420
SE,DK,42354
SE,DJ,336
SE,DM,42
SE,DO,741
SE,EC,2450
SE,EG,6328
SE,SV,2976
SE,GQ,45
SE,ER,28947
SE,EE,10422
SE,ET,16897
SE,FJ,63
SE,FI,157851
SE,FR,9635
SE,GA,25
SE,GM,4940
SE,GE,1340
SE,DE,50160
SE,GH,2693
SE,GR,16210
SE,GD,40
SE,GT,818
SE,GN,534
SE,GW,143
SE,GY,121
SE,HT,145
SE,HN,365
SE,HU,16722
SE,IS,5709
SE,IN,23505
SE,ID,2457
SE,IR,69866
SE,IQ,133414
SE,IE,2594
SE,IL,2641
SE,IT,10893
SE,JM,359
SE,JP,3186
SE,JO,3943
SE,KZ,1978
SE,KE,3847
SE,KW,2294
SE,KG,1001
SE,LA,495
SE,LV,7107
SE,LB,26461
SE,LS,57
SE,LR,965
SE,LY,2720
SE,LT,11476
SE,LU,322
SE,MG,120
SE,MW,74
SE,MY,1527
SE,MV,24
SE,ML,140
SE,MT,178
SE,MR,68
SE,MU,191
SE,MX,2497
SE,MC,45
SE,MN,2639
SE,ME,931
SE,MA,9589
SE,MZ,333
SE,MM,1528
SE,NA,132
SE,NP,862
SE,NL,10779
SE,NZ,1106
SE,NI,813
SE,NE,48
SE,NG,4723
SE,NO,42561
SE,OM,60
SE,PK,11601
SE,PA,296
SE,PG,31
SE,PY,204
SE,PE,7595
SE,PH,12549
SE,PL,86506
SE,PT,3624
SE,QA,178
SE,KR,10813
SE,MD,845
SE,RO,26663
SE,RU,19675
SE,RW,598
SE,LC,35
SE,WS,23
SE,SA,3811
SE,SN,816
SE,RS,10208
SE,SC,67
SE,SL,846
SE,SG,746
SE,SK,1589
SE,SI,1266
SE,SO,61324
SE,ZA,2544
SE,ES,10317
SE,LK,7106
SE,PS,5825
SE,SD,3806
SE,SR,44
SE,SZ,32
SE,CH,3625
SE,SY,99352
SE,TJ,307
SE,MK,6616
SE,TH,39241
SE,TG,367
SE,TO,31
SE,TT,294
SE,TN,5053
SE,TR,46909
SE,TM,237
SE,UG,4243
SE,UA,7406
SE,AE,1797
SE,GB,25558
SE,TZ,1719
SE,US,19740
SE,UY,2183
SE,UZ,3653
SE,VE,1199
SE,VN,17282
SE,YE,1516
SE,ZM,530
SE,ZW,571
SG,AU,10446
SG,BD,83279
SG,CA,4847
SG,CN,462632
SG,HK,63912
SG,MO,22903
SG,IN,154788
SG,ID,168355
SG,MY,1158890
SG,NZ,4061
SG,PK,133306
SG,PH,15874
SG,LK,11066
SG,TH,19873
SG,US,17699
SH,ZA,107
SH,GB,398
SI,AF,26
SI,AL,126
SI,DZ,27
SI,AO,2
SI,AR,404
SI,AM,15
SI,AU,359
SI,AT,2755
SI,AZ,21
SI,BD,11
SI,BY,156
SI,BE,309
SI,BZ,2
SI,BJ,2
SI,BO,12
SI,BA,103663
SI,BW,2
SI,BR,123
SI,BG,1224
SI,BF,5
SI,BI,3
SI,CV,5
SI,KH,5
SI,CM,18
SI,CA,389
SI,CF,31
SI,TD,1
SI,CL,31
SI,CN,894
SI,CO,43
SI,CG,8
SI,CR,3
SI,CI,4
SI,HR,46477
SI,CU,75
SI,CY,17
SI,CZ,384
SI,KP,58
SI,CD,7
SI,DK,52
SI,DO,176
SI,EC,161
SI,EG,10
SI,GQ,112
SI,EE,7
SI,ET,23
SI,FI,15
SI,FR,16005
SI,GA,1142
SI,GM,1
SI,GE,18
SI,DE,25
SI,GH,7455
SI,GR,52
SI,GL,98
SI,GN,1
SI,GW,5
SI,HT,19
SI,HN,10
SI,HU,6
SI,IS,430
SI,IN,10
SI,ID,162
SI,IR,50
SI,IQ,110
SI,IE,53
SI,IL,55
SI,IT,33
SI,JM,3873
SI,JP,10
SI,JO,85
SI,KZ,59
SI,KE,133
SI,KW,16295
SI,KG,11
SI,LA,12
SI,LV,3
SI,LB,38
SI,LS,23
SI,LY,8
SI,LI,43
SI,LT,10
SI,LU,38
SI,MG,39
SI,MW,19
SI,MY,2
SI,MV,7
SI,MT,6
SI,MR,9
SI,MX,8
SI,MN,337
SI,ME,4
SI,MA,2876
SI,MZ,23
SI,MM,5
SI,NA,2
SI,NP,4
SI,NL,15
SI,NI,332
SI,NE,2
SI,NO,291
SI,OM,15
SI,PK,1
SI,PE,2
SI,PH,55
SI,PL,133
SI,PT,371
SI,QA,58
SI,KR,754
SI,MD,69
SI,RO,1
SI,RU,418
SI,RW,2570
SI,SH,12
SI,SA,1
SI,SN,15
SI,RS,5
SI,SC,24537
SI,SG,5
SI,SK,11
SI,SO,563
SI,ZA,40
SI,ES,369
SI,LK,432
SI,PS,28
SI,SD,16
SI,SZ,17
SI,CH,328
SI,SY,978
SI,TJ,18
SI,MK,26
SI,TH,3
SI,TL,236
SI,TN,2
SI,TR,65
SI,TM,140
SI,UG,7
SI,UA,5
SI,AE,2031
SI,GB,12
SI,TZ,7
SI,US,575
SI,UY,725
SI,UZ,12
SI,VE,45
SI,VN,57
SI,EH,343
SI,YE,2
SI,ZM,14
SI,ZW,5
SK,AF,159
SK,AL,96
